YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR,PS,WS10M
2024,2,2,3.54,10.76,84.25,31.46,100.55,3.57
2024,2,3,4.7,9.73,67.31,0,100.69,3.17
2024,2,4,4.01,10.23,69.75,0.25,100.8,2.58
2024,2,5,3.39,11.23,80.62,0.02,100.88,2.89
2024,2,6,4.76,12.53,76.56,0.02,101.02,2.6
2024,2,7,4.67,13.46,75.38,0.06,100.8,1.96
2024,2,8,4.75,13.08,70.5,0.01,100.38,2.83
2024,2,9,4.84,13.34,70.56,0,100.2,2.41
2024,2,10,4.89,13.56,72.75,0,100.35,2.29
2024,2,11,5,13.97,70.31,0.03,100.42,3.35
2024,2,12,3.39,14.12,54,0,99.9,4.21
2024,2,13,3.12,14.8,55.69,0.01,99.32,5.11
2024,2,14,3.92,12.68,73.44,0.04,99.49,3.44
2024,2,15,3.71,12.21,72.62,1.06,99.59,4.17
2024,2,16,4.41,12.35,72.5,0.27,100.02,5.07
2024,2,17,4.36,12.33,71.88,0.08,100.56,4.1
2024,2,18,4.01,13.42,74.31,0.03,100.66,2.66
2024,2,19,4.27,12.79,73.31,0.03,100.49,3.73
2024,2,20,4.75,12.98,69.88,0,100.47,2.27
2024,2,21,5.16,13.63,69.38,0.01,100.43,3.49
2024,2,22,5.45,13.38,71.31,0.02,100.39,3.96
2024,2,23,2.72,13.23,80.56,0.1,100.3,3.8
2024,2,24,4.87,15.37,70.56,0.16,100.37,3.45
2024,2,25,5.7,14.86,67.44,0.04,100.32,2.89
2024,2,26,5.33,15.97,57.44,0,99.72,3.6
2024,2,27,3.92,14.49,73.69,0,100.01,3.87
2024,2,28,5.55,15.25,69.25,0,100.24,3.88
2024,2,29,5.89,17.37,57.5,0,100.04,3.57
2024,3,1,5.5,20.73,37.5,0,99.64,3.18
2024,3,2,5.36,16.97,46.62,0,99.91,4.45
2024,3,3,5.06,15.25,67.38,0.08,100.09,3.51
2024,3,4,5.37,15.48,63,0.02,100.06,2.53
2024,3,5,5.5,18.1,47.94,0,99.9,2.45
2024,3,6,5.18,16.37,62.75,0.15,100.1,4.02
2024,3,7,4.93,15.65,63.81,0.01,100.25,3.23
2024,3,8,5.42,15.59,59.56,0,100.17,3.25
2024,3,9,5.59,15.71,57.38,0,100.03,3.17
2024,3,10,5.59,15.58,60,0.03,100.07,4.61
2024,3,11,5.82,15.71,57.62,0.02,100.43,4.52
2024,3,12,5.88,17.9,46.38,0.05,100.05,2.96
2024,3,13,5.89,17.83,51.31,0.05,99.85,2.98
2024,3,14,5.7,16.46,57.25,0.01,100.03,3.32
2024,3,15,5.77,16.19,56.06,0,100.16,2.99
2024,3,16,3.12,16.71,58,0,100.12,3.65
2024,3,17,5.13,18.12,59.25,0,99.52,5.31
2024,3,18,5.17,15.17,67.44,1.17,99.6,4.59
2024,3,19,5.57,15.28,58.88,0.06,99.93,4.94
2024,3,20,6.07,17.69,44.69,0,100.09,3.84
2024,3,21,5.91,18.11,41.44,0.06,99.93,5.02
2024,3,22,5.99,14.8,55.19,0,99.94,4.02
2024,3,23,6.05,15.5,52.44,0,99.66,2.96
2024,3,24,4.26,13.6,64.62,0.95,99.64,3.62
2024,3,25,6.23,14.72,49.12,0,100.15,2.71
2024,3,26,6.28,19.59,26.81,0,100.3,2.62
2024,3,27,6.37,24.1,18.69,0,100.01,2.23
2024,3,28,5.18,24.26,22.81,0,99.85,3.58
2024,3,29,6.23,21.59,55.94,0.22,99.87,4.06
2024,3,30,6.36,21.83,55.19,0.12,99.96,4.22
2024,3,31,6.41,24.17,49.44,0.01,100.11,5.46
2024,4,1,6.16,24.66,47.81,0.03,99.96,5.64
2024,4,2,6.27,23.67,48.75,0.04,99.77,4.96
2024,4,3,6.42,23.03,46.62,0.04,99.78,3.52
2024,4,4,6.5,23.55,32.88,0.01,99.94,3.91
2024,4,5,6.45,21.37,47.69,0.03,100.06,3.93
2024,4,6,6.4,19.3,55.19,0,99.93,4.39
2024,4,7,6.26,19.36,55.38,0.05,99.6,4.75
2024,4,8,5.26,19.2,57,0.18,99.4,3.77
2024,4,9,4.2,18.6,56.44,0.1,99.51,4.7
2024,4,10,6.22,19.18,56.81,0,99.87,3.08
2024,4,11,6.58,20.85,48.38,0,100.01,2.62
2024,4,12,6.66,21.31,49.56,0,99.98,3.37
2024,4,13,6.6,21.91,56.81,0.15,99.97,4.43
2024,4,14,6.64,21.9,56.38,0.41,99.88,4.68
2024,4,15,6.71,22.41,52.06,0.31,99.88,4.86
2024,4,16,6.83,23.23,46.19,0.01,99.79,3.46
2024,4,17,6.87,27.61,23.38,0,99.23,5.2
2024,4,18,6.69,24.24,41.75,0,99.58,3.86
2024,4,19,6.94,22.54,49.5,0,99.64,3.3
2024,4,20,6.76,23.8,48.56,0,99.55,4.7
2024,4,21,7.06,22.23,45.44,0,99.93,3.79
2024,4,22,6.96,23.95,34.94,0,100.08,5.16
2024,4,23,6.79,28.5,20.38,0,99.77,5.34
2024,4,24,7.04,31.71,14.75,0,99.24,3.44
2024,4,25,5.05,26.54,33.94,0.02,99.09,3.98
2024,4,26,6.56,23.11,50.81,0,99.41,6.17
2024,4,27,7.07,22.49,52.69,0.04,99.48,4.95
2024,4,28,7.14,22.79,53.12,0.04,99.63,4.81
2024,4,29,7.08,22.33,52.62,0.05,99.61,4.82
2024,4,30,7.02,21.91,52.25,0.1,99.52,5.05
2024,5,1,7.13,23.64,53,0.21,99.51,4.61
2024,5,2,7.26,23.21,49.56,0.07,99.54,4.02
2024,5,3,7.43,24.7,39.38,0,99.59,4.67
2024,5,4,7.44,23.87,50.88,0.03,99.69,4.14
2024,5,5,6.85,21.73,49.19,0,99.55,5.34
2024,5,6,6.49,21.08,53.12,0.07,99.76,4.83
2024,5,7,7.52,21.37,45.75,0,100,3.35
2024,5,8,7.7,22.63,38.06,0,99.85,3.95
2024,5,9,7.49,27.09,31.06,0,99.32,2.35
2024,5,10,3.73,27.39,23.56,1.69,99.18,5.15
2024,5,11,7.48,24.55,43.94,0,99.53,4.49
2024,5,12,6.5,22.9,54.12,0,99.78,4.93
2024,5,13,6.83,21.4,53.44,0.03,99.82,5.03
2024,5,14,7.28,22.1,47.94,0,99.77,4.78
2024,5,15,7.57,22.83,46.81,0,99.98,4.68
2024,5,16,7.44,25.09,40.62,0,100.15,4.77
2024,5,17,7.55,28.05,24.88,0,100.13,4.83
2024,5,18,7.46,30.96,22.12,0,99.83,4.02
2024,5,19,6.7,31.11,21.5,0,99.6,4.16
2024,5,20,7.36,33.07,19.19,0,99.39,4.09
2024,5,21,7.52,30.86,29.44,0,99.57,3.81
2024,5,22,7.51,30.93,28.12,0,99.6,3.8
2024,5,23,6.09,31.44,27.44,0,99.54,4.77
2024,5,24,7.77,25.8,41,0,99.71,5.52
2024,5,25,7.75,25.53,43.5,0.01,99.7,4.94
2024,5,26,6.84,28.55,30.38,0.05,99.5,2.13
2024,5,27,7.59,28.33,36.38,0,99.41,6.16
2024,5,28,7.23,25.11,47.19,0,99.66,4.08
2024,5,29,7.33,25.24,45.12,0,99.66,4.17
2024,5,30,7.79,25.04,42.19,0,99.78,3.88
2024,5,31,7.69,27.36,35.12,0,99.99,4.77
2024,6,1,8.01,30.58,22.06,0,99.96,4.19
