YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR,PS,WS10M
2024,4,17,7.22,25.26,33.56,0,97.55,3.59
2024,4,18,7.04,23.05,42.56,0.06,97.7,5.02
2024,4,19,7.23,19.9,66.12,0.24,97.81,3.02
2024,4,20,7.36,20.05,60.69,0.31,97.71,3.4
2024,4,21,7.35,19.88,64.25,0.19,98.09,3.59
2024,4,22,7.31,19.56,54.12,0.1,98.37,3.21
2024,4,23,6.96,24.87,33.56,0,98.12,3.76
2024,4,24,7.47,29.97,12.31,0,97.59,3.76
2024,4,25,6.69,28.64,24.38,0,97.25,5.08
2024,4,26,7.19,21.09,65.94,0.38,97.52,4.27
2024,4,27,7.42,20.53,66.38,0.36,97.55,3.45
2024,4,28,7.35,21.13,71.81,0.51,97.71,4.38
2024,4,29,7.37,21.3,67.38,0.42,97.7,4.73
2024,4,30,7.56,20.69,59.69,0.23,97.58,4.08
2024,5,1,7.55,20.98,65.62,0.08,97.62,4.05
2024,5,2,7.41,21.12,57.81,0.15,97.61,3.41
2024,5,3,7.68,21.77,59.25,0,97.68,4.38
2024,5,4,7.67,21.73,58.12,0.08,97.81,3.7
2024,5,5,7.68,20.94,54.19,0.02,97.59,5.12
2024,5,6,7.44,18.46,60.69,0.19,97.83,4.31
2024,5,7,7.73,18.98,58.69,0.05,98.13,3.23
2024,5,8,7.87,19.69,53.31,0,98.07,3.79
2024,5,9,7.83,23.96,44.88,0.02,97.6,2.75
2024,5,10,6.06,28.47,23.31,0,97.39,5.77
2024,5,11,7.83,24.4,43.38,0.02,97.6,4.59
2024,5,12,7.74,21.29,59.56,0.28,97.84,4.23
2024,5,13,7.62,19.61,63.5,0.11,97.87,4.82
2024,5,14,7.71,19.79,62.06,0.27,97.87,4.1
2024,5,15,7.82,20.18,59.44,0.27,98.11,4.44
2024,5,16,8,20.53,60.5,0.05,98.36,3.7
2024,5,17,7.81,23.07,47.81,0,98.38,3.86
2024,5,18,7.85,26.46,30.5,0,98.09,2.95
2024,5,19,7.85,27.01,25.69,0,97.83,2.74
2024,5,20,7.76,29.38,25.75,0,97.59,4.12
2024,5,21,7.94,26.26,40,0,97.76,3.78
2024,5,22,7.96,26.27,44.69,0,97.82,2.88
2024,5,23,7.93,28.23,37.38,0,97.72,3.64
2024,5,24,8.04,22.99,53.81,0,97.78,4.86
2024,5,25,7.92,22.49,57.88,0.08,97.78,5.16
2024,5,26,7.96,24.69,41.5,0,97.77,1.62
2024,5,27,7.98,28.33,33,0,97.53,6.66
2024,5,28,7.12,22.98,60.5,0.04,97.81,3.8
2024,5,29,7.94,23.19,60.12,0.23,97.78,4.05
2024,5,30,8.05,22.69,54.06,0.17,97.93,3.51
2024,5,31,7.99,22.4,48.31,0,98.24,3.2
2024,6,1,8.31,24.64,37.81,0,98.23,4.38
