YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR,PS,WS10M
2024,2,10,4.86,15.25,75.5,0.03,101.94,2.41
2024,2,11,5.04,15.63,73.5,0.03,102.03,3.06
2024,2,12,3.32,15.96,60.88,0.04,101.41,3.7
2024,2,13,3.99,15.61,59.5,0.42,100.84,4.77
2024,2,14,3.83,14.51,72.31,0.93,100.97,4.04
2024,2,15,3.61,12.62,83,5.18,101.09,4.13
2024,2,16,4.48,14.44,70.62,0.79,101.46,5.8
2024,2,17,4.27,14.91,74.06,0.99,102.07,4.62
2024,2,18,3.8,14.62,74.81,0.23,102.23,3.47
2024,2,19,4.44,15.34,64.44,0.02,102.07,4.48
2024,2,20,4.99,14.86,63.5,0,102.06,3.21
2024,2,21,5.05,14.66,68.12,0,102.08,3.02
2024,2,22,5.46,14.92,69.81,0,102.06,3.53
2024,2,23,2.59,14.56,75,0,101.97,3.11
2024,2,24,5.41,16.19,74.69,0,102.02,3.56
2024,2,25,5.77,15.84,67.38,0,101.92,2.52
2024,2,26,4.94,16.6,66.81,0,101.27,4.52
2024,2,27,4.01,16.49,70.88,0,101.58,4.48
2024,2,28,5.47,16.91,68.31,0,101.87,3.95
2024,2,29,5.89,18.33,59.56,0,101.68,5.27
2024,3,1,5.37,20.08,54.38,0,101.17,3.4
2024,3,2,5.38,17.89,63.19,0.01,101.43,5.91
2024,3,3,4.95,16.23,71.81,0.04,101.65,4.34
2024,3,4,5.38,16.44,68.12,0.04,101.65,2.57
2024,3,5,5.48,17.74,63.81,0.01,101.47,3.31
2024,3,6,5.32,16.82,66.81,0.01,101.67,5.09
2024,3,7,5.2,16.19,65.44,0.04,101.82,3.98
2024,3,8,5.47,16.04,62.31,0,101.77,3.12
2024,3,9,5.62,16.25,62.62,0.01,101.67,2.67
2024,3,10,5.69,15.33,68.12,0,101.73,3.9
2024,3,11,5.78,17.09,62.19,0,102.07,3.87
2024,3,12,5.88,18.67,63.06,0,101.7,3.6
2024,3,13,5.86,18.63,62.19,0.01,101.43,3.39
2024,3,14,5.83,16.94,61.94,0,101.62,3.55
2024,3,15,5.82,16.59,63.75,0,101.76,3.02
2024,3,16,2.51,16.26,61.94,0,101.75,2.64
2024,3,17,5.09,17.61,65.06,0,101.27,5.31
2024,3,18,4.56,16.67,60.94,0.63,101.14,5.72
2024,3,19,5.56,17.26,58.56,0.16,101.42,5.91
2024,3,20,6.07,18.2,52.06,0.01,101.57,4.52
2024,3,21,5.54,17.23,53.81,0.11,101.54,5.74
2024,3,22,6.21,15.55,55.75,0,101.54,4.93
2024,3,23,5.93,16.43,54.25,0,101.29,2.52
2024,3,24,4.91,15.13,61.38,0.66,101.23,4.12
2024,3,25,6.33,16.48,51.88,0,101.66,3.76
2024,3,26,6.3,20.24,31.69,0,101.76,3.94
2024,3,27,6.41,23.68,24.62,0,101.53,2.39
2024,3,28,5.06,22.98,36,1.05,101.39,4.25
2024,3,29,6.16,20.87,68.75,0.24,101.49,4.2
2024,3,30,6.39,21.62,63.69,0.17,101.6,4.2
2024,3,31,6.39,23.76,60,0.09,101.76,4.73
2024,4,1,6.31,23.37,59.31,0.11,101.64,5.07
2024,4,2,6.43,22.16,61.06,0.06,101.43,4.76
2024,4,3,6.58,22.55,57.12,0.16,101.39,3.41
2024,4,4,6.63,22.55,56.75,0.23,101.55,3.21
2024,4,5,6.54,20.17,63.81,0,101.67,4.47
2024,4,6,6.62,19.74,60.5,0,101.51,5.31
2024,4,7,6.48,20.34,61.31,0.01,101.13,5.67
2024,4,8,3.6,18.46,70,2.09,100.93,4.8
2024,4,9,5.95,18.81,62.62,0.17,101.06,5.45
2024,4,10,6.48,19.49,61.06,0,101.45,4.07
2024,4,11,6.67,20.97,60.44,0,101.62,3.13
2024,4,12,6.73,21.15,63.44,0.02,101.62,3.55
2024,4,13,6.68,21.58,67.56,0.13,101.59,4.47
2024,4,14,6.79,21.4,67.62,0.24,101.46,4.78
2024,4,15,6.87,22.51,59.12,0.29,101.48,4.66
2024,4,16,6.96,24.07,52.31,0.15,101.38,3.62
2024,4,17,6.97,27.04,42.62,0.02,100.71,5.61
2024,4,18,6.88,23.14,58.5,0,101.13,4.88
2024,4,19,7.07,21.65,57.88,0.07,101.24,3.29
2024,4,20,6.86,21.73,57.69,0,101.17,4.94
2024,4,21,7.13,21.35,55.88,0.05,101.54,3.47
2024,4,22,7.08,23.96,45.75,0,101.68,4.85
2024,4,23,7.1,26.96,42,0.01,101.36,6.41
2024,4,24,7.13,29.04,36.88,0,100.77,4.29
2024,4,25,4.64,23.71,59.25,3.01,100.67,5.44
2024,4,26,7.05,21.87,57.5,0,101.04,6.14
2024,4,27,7.29,21.55,59.38,0,101.1,5.41
2024,4,28,7.34,21.55,59.06,0,101.26,5.09
2024,4,29,7.33,21.19,60.25,0.03,101.25,5.28
2024,4,30,7.23,21.98,60.62,0.15,101.11,5.78
2024,5,1,7.38,22.71,59.75,0.03,101.11,5.1
2024,5,2,7.39,22.76,56.62,0.02,101.08,4.3
2024,5,3,7.54,22.98,62.38,0.04,101.16,4.87
2024,5,4,7.55,22.54,62.06,0.18,101.23,5.62
2024,5,5,7.31,20.82,59.19,0.02,101.09,6.28
2024,5,6,7.16,21.19,55.75,0.03,101.33,5.38
2024,5,7,7.75,21.39,51.12,0,101.58,3.95
2024,5,8,7.81,22.8,46.44,0,101.45,3.66
2024,5,9,7.63,26.14,42.88,0,100.89,3.48
2024,5,10,4.63,25.22,46.19,0.01,100.65,4.8
2024,5,11,7.65,23.17,57.25,0.03,101.12,4.69
2024,5,12,7.39,22,61,0.01,101.35,5.32
2024,5,13,7.68,21.45,54.69,0,101.37,5.99
2024,5,14,7.72,22.16,54.69,0,101.37,5
2024,5,15,7.67,22.83,50.81,0,101.58,3.73
2024,5,16,7.63,25.44,45.38,0,101.73,3.46
2024,5,17,7.68,28.43,33.38,0,101.67,3.39
2024,5,18,7.66,30.13,26.44,0,101.4,3.15
2024,5,19,7.23,30.9,34.88,0,101.13,3.2
2024,5,20,7.65,31.1,30.75,0,100.89,4.49
2024,5,21,7.65,28.85,48.75,0,101.14,3.2
2024,5,22,7.65,30,40.06,0,101.14,2.76
2024,5,23,5.51,29.14,39.69,0,101.13,4.59
2024,5,24,7.95,25.01,50.56,0,101.3,5.87
2024,5,25,7.94,25.27,51,0,101.24,5.55
2024,5,26,7.68,29.54,36.25,0.53,100.96,1.99
2024,5,27,7.79,26.21,48.62,0,100.96,6.99
2024,5,28,7.76,24.48,53.31,0,101.25,4.31
2024,5,29,7.66,24.23,56.06,0.01,101.26,4.07
2024,5,30,7.91,24.52,48.06,0,101.35,3.63
2024,5,31,7.76,28.08,38.56,0,101.52,3.77
2024,6,1,8.17,31.18,25.56,0,101.5,3.38
