YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR,PS,WS10M
2024,3,14,5.71,20.55,26.5,0,99.58,3.98
2024,3,15,6.31,19.6,30.12,0,99.7,3.7
2024,3,16,6.35,21.74,26.62,0,99.55,3.42
2024,3,17,3.89,22.63,29.12,0,99.01,5.2
2024,3,18,5.89,17.75,51.5,0.01,99.37,6.66
2024,3,19,6.61,15.92,39.88,0,99.8,4.63
2024,3,20,6.55,18.06,30.31,0,99.89,2.34
2024,3,21,6.59,21.53,24.38,0,99.62,3.77
2024,3,22,6.73,17.13,36.44,0,99.57,5.23
2024,3,23,6.74,16.64,32.56,0,99.26,3.34
2024,3,24,5.68,15.37,43.12,0.14,99.27,4.92
2024,3,25,6.7,15.52,41.5,0,99.87,3.41
2024,3,26,6.67,19.51,22.06,0,100,2.1
2024,3,27,6.87,22.88,14.81,0,99.69,2.73
2024,3,28,4.55,24.15,11.94,0,99.54,3.21
2024,3,29,6.8,22.85,33.38,0,99.42,5.19
2024,3,30,6.84,23.01,38.5,0,99.44,4.12
2024,3,31,6.86,25.06,31.75,0,99.51,4.01
2024,4,1,6.55,26.95,27.38,0,99.32,4.27
2024,4,2,6.66,26.76,29.69,0,99.19,4.1
2024,4,3,6.7,26.95,29.44,0,99.23,2.91
2024,4,4,6.78,28.1,23.5,0,99.37,3.44
2024,4,5,6.83,26.36,16.69,0,99.51,5.08
2024,4,6,6.88,22.19,29.31,0,99.56,6.12
2024,4,7,7.02,19.9,34.94,0,99.37,5.08
2024,4,8,6.92,21.41,28.81,0,99.15,3.21
2024,4,9,6.95,20.52,31.19,0,99.24,4.62
2024,4,10,6.92,20.13,34.88,0,99.53,3.54
2024,4,11,6.99,21.87,29.94,0,99.59,3.77
2024,4,12,6.89,22.62,30.62,0,99.52,5.02
2024,4,13,7.04,23.04,30.19,0,99.5,5.55
2024,4,14,7.12,23.33,36.12,0,99.46,6.14
2024,4,15,7.14,22.84,35.94,0,99.46,5.53
2024,4,16,7.17,25.01,25.88,0,99.34,2.4
2024,4,17,7.21,27.99,19.44,0,99.02,3.38
2024,4,18,6.84,25.87,23.25,0,99.25,4.55
2024,4,19,7.3,24.52,30,0,99.21,4.36
2024,4,20,7.29,25.38,24.56,0,99.13,4.61
2024,4,21,7.28,25.74,28.69,0,99.42,4.66
2024,4,22,7.43,27.23,15.44,0,99.52,3.75
2024,4,23,7.35,30.81,11.19,0,99.29,3.47
2024,4,24,7.48,31.91,8.94,0,98.9,3.71
2024,4,25,7.36,32.5,10.5,0,98.62,4.2
2024,4,26,5.37,27.8,28.44,0,98.86,7.02
2024,4,27,7.5,24.6,29.94,0,99.07,6.3
2024,4,28,7.5,23.89,30.19,0,99.21,5.91
2024,4,29,7.56,24.22,29.88,0,99.17,6.06
2024,4,30,7.49,24.04,29.88,0,99.12,5.73
2024,5,1,7.62,23.78,36.5,0,99.15,5.2
2024,5,2,7.51,25.37,29.81,0,99.17,5.34
2024,5,3,7.63,27.68,23.75,0,99.26,5.04
2024,5,4,7.61,25.71,28.19,0,99.34,5.2
2024,5,5,7.71,25.88,26.44,0,99.26,6.14
2024,5,6,7.69,22.58,32,0,99.45,5.06
2024,5,7,7.72,23.18,28,0,99.62,4.65
2024,5,8,7.83,24.33,18,0,99.4,2.88
2024,5,9,7.77,29.4,11.31,0,99,1.48
2024,5,10,7.84,31.56,12.94,0,98.87,4.73
2024,5,11,7.65,28.08,25,0,99.17,5.48
2024,5,12,7.73,25.9,32.44,0,99.36,5.98
2024,5,13,7.86,24.26,33.94,0,99.44,6.31
2024,5,14,7.88,23.52,29.88,0,99.4,6.05
2024,5,15,7.83,24.84,29.94,0,99.51,6.77
2024,5,16,7.79,26.55,28.19,0,99.63,6.53
2024,5,17,7.81,29.23,23.12,0,99.56,6.23
2024,5,18,7.82,32.09,19.69,0,99.29,4.12
2024,5,19,7.65,33.19,17.25,0,99.12,5.73
2024,5,20,7.74,33.76,15.69,0,99.07,4.18
2024,5,21,7.81,34.42,12.19,0,99.17,4.3
2024,5,22,7.73,34.12,17.12,0,99.16,4.62
2024,5,23,7.73,34.48,18.06,0,99.08,3.74
2024,5,24,8.02,30.2,20.38,0,99.23,6.9
2024,5,25,7.99,27.24,21.81,0,99.35,6.09
2024,5,26,7.82,30.55,16.56,0,99.19,2.56
2024,5,27,7.72,34.01,15.69,0,99,4.88
2024,5,28,7.15,29.55,27.38,0,99.19,5.9
2024,5,29,7.96,28.23,27,0,99.25,4.95
2024,5,30,7.91,27.63,27,0,99.37,4.98
2024,5,31,7.82,29.23,21.06,0,99.56,5.48
2024,6,1,8.14,31.08,20.19,0,99.47,5.78
